Region,Operating Profit,Year,State
West,3669.12,2021,Arizona
West,3659.76,2021,Arizona
West,3167.1,2021,Arizona
West,2185,2021,Arizona
West,1456.56,2021,Arizona
West,3525.21,2021,Arizona
West,4705.96,2021,Arizona
West,3621,2021,Arizona
West,3188.01,2021,Arizona
West,2181.6,2021,Arizona
West,2862.08,2021,Arizona
West,3131.58,2021,Arizona
West,4075,2021,Arizona
West,4588.5,2021,Arizona
West,2989.98,2021,Arizona
West,2853.76,2021,Arizona
West,2806.04,2021,Arizona
West,2444,2021,Arizona
West,3355.03,2021,Arizona
West,3839.85,2021,Arizona
West,2476.8,2021,Arizona
West,2177.51,2021,Arizona
West,2494.8,2021,Arizona
West,2465.68,2021,Arizona
West,2656.8,2021,Arizona
West,3611.95,2021,Arizona
West,1921.92,2021,Arizona
West,1896.3,2021,Arizona
West,1462.8,2021,Arizona
West,1808.8,2021,Arizona
West,2664.9,2021,Arizona
West,3516.24,2021,Arizona
West,2125.2,2021,Arizona
West,1934.52,2021,Arizona
West,1890.51,2021,Arizona
West,2258.85,2021,Arizona
West,3663.44,2021,Arizona
West,4630.5,2021,Arizona
West,2538.72,2021,Arizona
West,2277,2021,Arizona
West,1967.68,2021,Arizona
West,2897.1,2021,Arizona
West,2150.61,2021,Arizona
West,3071.88,2021,Arizona
West,2666.16,2021,Arizona
West,1790.95,2021,Arizona
West,1476,2021,Arizona
West,1935.36,2021,Arizona
West,2376.99,2021,Arizona
West,2565.2,2021,Arizona
West,2093.46,2021,Arizona
West,1559.18,2021,New Mexico
West,1069.2,2021,New Mexico
West,1620.32,2021,New Mexico
West,3630,2021,New Mexico
West,3027.36,2021,New Mexico
West,2853.76,2021,New Mexico
West,1909,2021,New Mexico
West,1253.45,2021,New Mexico
West,1862,2021,New Mexico
West,3534.3,2021,New Mexico
West,2891,2021,New Mexico
West,3190,2021,New Mexico
West,2161.08,2021,New Mexico
West,1331.68,2021,New Mexico
West,2648.22,2021,New Mexico
West,3442.5,2021,New Mexico
West,3283.38,2021,New Mexico
West,3316.32,2021,New Mexico
West,2134.86,2021,New Mexico
West,1528.8,2021,New Mexico
West,3094.65,2021,New Mexico
West,5066.88,2021,New Mexico
West,4324.32,2021,New Mexico
West,4023,2021,New Mexico
West,2575.8,2021,New Mexico
West,2094.96,2021,New Mexico
West,4315.68,2021,New Mexico
West,5152.14,2021,New Mexico
West,5443.2,2021,New Mexico
West,4454.4,2021,New Mexico
West,3280.5,2021,New Mexico
West,3553.95,2021,New Mexico
West,3670.8,2021,New Mexico
West,4900,2021,New Mexico
West,5491.2,2021,New Mexico
West,3788.56,2021,New Mexico
West,3696.55,2021,New Mexico
West,3323.2,2021,New Mexico
West,3351.6,2021,New Mexico
West,3594.15,2021,New Mexico
West,4057.56,2021,New Mexico
West,3091.66,2021,New Mexico
West,2832.69,2021,New Mexico
West,2397.6,2021,New Mexico
West,2824.92,2021,New Mexico
West,3960,2021,New Mexico
West,3948.5,2021,New Mexico
West,2368.8,2021,New Mexico
West,2141.3,2021,New Mexico
West,2242.24,2021,New Mexico
West,2641.8,2021,New Mexico
West,4547.2,2021,New Mexico
West,4779,2021,New Mexico
West,3032.64,2021,New Mexico
West,2972.75,2021,New Mexico
West,3231.8,2021,New Mexico
West,3931.2,2021,New Mexico
West,5313,2021,New Mexico
West,5551,2021,New Mexico
West,3758.3,2021,New Mexico
West,3668.5,2021,New Mexico
West,3427.2,2021,New Mexico
West,3301.2,2021,New Mexico
West,1937.49,2021,New Mexico
West,2685.15,2021,New Mexico
West,2154.6,2021,New Mexico
West,1462.5,2021,New Mexico
West,1162.35,2021,New Mexico
West,1642.68,2021,New Mexico
West,2228.65,2021,New Mexico
West,2279.2,2021,New Mexico
West,1924,2021,New Mexico
Southeast,1179.36,2021,Georgia
Southeast,1003.68,2021,Georgia
Southeast,1305.36,2021,Georgia
Southeast,2534.5,2021,Georgia
Southeast,2462.38,2021,Georgia
Southeast,2713.13,2021,Georgia
Southeast,1784.12,2021,Georgia
Southeast,934.83,2021,Georgia
Southeast,1641.6,2021,Georgia
Southeast,3258.9,2021,Georgia
Southeast,2244,2021,Georgia
Southeast,2350,2021,Georgia
Southeast,1821.6,2021,Georgia
Southeast,1322.88,2021,Georgia
Southeast,2646,2021,Georgia
Southeast,4060.8,2021,Georgia
Southeast,2920.32,2021,Georgia
Southeast,3198,2021,Georgia
Southeast,2309.58,2021,Georgia
Southeast,1344,2021,Georgia
Southeast,3072,2021,Georgia
Southeast,4290.88,2021,Georgia
Southeast,4048.38,2021,Georgia
Southeast,3544.32,2021,Georgia
Southeast,2998.8,2021,Georgia
Southeast,1762.56,2021,Georgia
Southeast,3517.5,2021,Georgia
Southeast,4606,2021,Georgia
Southeast,4499.73,2021,Georgia
Southeast,3425,2021,Georgia
Southeast,3002.88,2021,Georgia
Southeast,3576.96,2021,Georgia
Southeast,3640.78,2021,Georgia
Southeast,4919.46,2021,Georgia
Southeast,5278,2021,Georgia
Southeast,3726,2021,Georgia
Southeast,3114.28,2021,Georgia
Southeast,3628.8,2021,Georgia
Southeast,2832.2,2021,Georgia
Southeast,4179.6,2021,Georgia
Southeast,4032.6,2021,Georgia
Southeast,2664.9,2021,Georgia
Southeast,2786.4,2021,Georgia
Southeast,2592,2021,Georgia
Southeast,3091.6,2021,Georgia
Southeast,2806.02,2021,Georgia
Southeast,3470.48,2021,Georgia
Southeast,2072.7,2021,Georgia
Southeast,1936,2021,Georgia
Southeast,2070,2021,Georgia
Southeast,2545.92,2021,Georgia
Southeast,3563.37,2021,Georgia
Southeast,5418.36,2021,Georgia
Southeast,2918.7,2021,Georgia
Southeast,3076.32,2021,Georgia
Southeast,2876.4,2021,Georgia
Southeast,2821,2021,Georgia
Southeast,5582.5,2021,Georgia
Southeast,5809.86,2021,Georgia
Southeast,3657,2021,Georgia
Southeast,3264,2021,Georgia
Southeast,3712,2021,Georgia
Southeast,3024,2021,Georgia
Southeast,5790.72,2021,Georgia
Southeast,3429.9,2021,Georgia
Southeast,2804.88,2021,Georgia
Southeast,3036.88,2021,Georgia
Southeast,4175.01,2021,Georgia
Southeast,5305.8,2021,Georgia
Southeast,6995.04,2021,Georgia
Southeast,3910.92,2021,Georgia
Southeast,2328.41,2021,Georgia
Southeast,2509.65,2021,South Carolina
Southeast,4352.67,2021,South Carolina
Southeast,4773.6,2021,South Carolina
Southeast,5072.1,2021,South Carolina
Southeast,3292.8,2021,South Carolina
Southeast,1650.72,2021,South Carolina
Southeast,1632.96,2021,South Carolina
Southeast,3562.08,2021,South Carolina
Southeast,3810.24,2021,South Carolina
Southeast,5323.23,2021,South Carolina
Southeast,2846.48,2021,South Carolina
Southeast,1659.84,2021,South Carolina
Southeast,2089.8,2021,South Carolina
Southeast,4418,2021,South Carolina
Southeast,5135.13,2021,South Carolina
Southeast,7444.8,2021,South Carolina
Southeast,3807,2021,South Carolina
Southeast,3185.7,2021,South Carolina
Southeast,3286.92,2021,South Carolina
Southeast,5194,2021,South Carolina
Southeast,7080,2021,South Carolina
Southeast,7796.88,2021,South Carolina
Southeast,4410,2021,South Carolina
Southeast,3536.28,2021,South Carolina
Southeast,4610.7,2021,South Carolina
Southeast,5440.5,2021,South Carolina
Southeast,10400,2021,South Carolina
Southeast,11559.87,2021,South Carolina
Southeast,7673.4,2021,South Carolina
Southeast,4553.28,2021,South Carolina
Southeast,4411.68,2021,South Carolina
Southeast,6912,2021,South Carolina
Southeast,10467.6,2021,South Carolina
Southeast,11520.84,2021,South Carolina
Southeast,6429.78,2021,South Carolina
Southeast,4620,2021,South Carolina
Southeast,4203.32,2021,South Carolina
Southeast,5278.5,2021,South Carolina
Southeast,9835.64,2021,South Carolina
Southeast,8489.46,2021,South Carolina
Southeast,5137.92,2021,South Carolina
Southeast,2904.72,2021,South Carolina
Southeast,3276,2021,South Carolina
Southeast,3864,2021,South Carolina
Southeast,7238.4,2021,South Carolina
Southeast,7320,2021,South Carolina
Southeast,4368,2021,South Carolina
Southeast,2814.24,2021,South Carolina
Southeast,2886.4,2021,South Carolina
Southeast,4717.44,2021,South Carolina
Southeast,8190,2021,South Carolina
Southeast,7923,2021,South Carolina
Southeast,3722.4,2021,South Carolina
Southeast,3040.1,2021,South Carolina
Southeast,5008.5,2021,South Carolina
Southeast,6079.92,2021,South Carolina
Southeast,9603.72,2021,South Carolina
Southeast,11658,2021,South Carolina
Southeast,5715.9,2021,South Carolina
Southeast,4214,2021,South Carolina
Southeast,5150.7,2021,South Carolina
Southeast,6682.5,2021,South Carolina
Southeast,9302.4,2021,South Carolina
Southeast,3811.5,2021,South Carolina
Southeast,3077,2021,South Carolina
Southeast,2449.44,2021,South Carolina
Southeast,2759.35,2021,South Carolina
Southeast,3013.92,2021,South Carolina
Southeast,4264.96,2021,South Carolina
Southeast,4471,2021,South Carolina
Southeast,3068.16,2021,South Carolina
Southeast,2137.85,2021,South Carolina
Southeast,2059,2021,North Carolina
Southeast,3960,2021,North Carolina
Southeast,3532.2,2021,North Carolina
Southeast,4173.12,2021,North Carolina
Southeast,1957.5,2021,North Carolina
Southeast,1788.28,2021,North Carolina
Southeast,1674,2021,North Carolina
Southeast,2630.7,2021,North Carolina
Southeast,2829.06,2021,North Carolina
Southeast,3834.54,2021,North Carolina
Southeast,2039.8,2021,North Carolina
Southeast,1584,2021,North Carolina
Southeast,1814.4,2021,North Carolina
Southeast,2751,2021,North Carolina
Southeast,3689.28,2021,North Carolina
Southeast,5547.3,2021,North Carolina
Southeast,3516.24,2021,North Carolina
Southeast,3314.09,2021,North Carolina
Southeast,3078,2021,North Carolina
Southeast,3381,2021,North Carolina
Southeast,6418.86,2021,North Carolina
Southeast,6021.4,2021,North Carolina
Southeast,3592.68,2021,North Carolina
Southeast,4289.22,2021,North Carolina
Southeast,4223.31,2021,North Carolina
Southeast,4872.07,2021,North Carolina
Southeast,9286.2,2021,North Carolina
Southeast,8820,2021,North Carolina
Southeast,6496,2021,North Carolina
Southeast,5713.4,2021,North Carolina
Southeast,5383.56,2021,North Carolina
Southeast,5261.62,2021,North Carolina
Southeast,10604.16,2021,North Carolina
Southeast,9957.64,2021,North Carolina
Southeast,5220,2021,North Carolina
Southeast,6010.2,2021,North Carolina
Southeast,4244.24,2021,North Carolina
Southeast,4477.44,2021,North Carolina
Southeast,7983.36,2021,North Carolina
Southeast,6890,2021,North Carolina
Southeast,4434.5,2021,North Carolina
Southeast,2499,2021,North Carolina
Southeast,2100,2021,North Carolina
Southeast,2726.88,2021,North Carolina
Southeast,5077.03,2021,North Carolina
Southeast,5556.6,2021,North Carolina
Southeast,2975.28,2021,North Carolina
Southeast,2601,2021,North Carolina
Southeast,2937.6,2021,North Carolina
Southeast,2941.26,2021,North Carolina
Southeast,5322.24,2021,North Carolina
Southeast,5203,2021,North Carolina
Southeast,2932.8,2021,North Carolina
Southeast,3426.84,2021,North Carolina
Southeast,4572.15,2021,North Carolina
Southeast,5750.64,2021,North Carolina
Southeast,9676.8,2021,North Carolina
Southeast,7964.16,2021,North Carolina
Southeast,4999.5,2021,North Carolina
Southeast,6114.9,2021,North Carolina
Southeast,5821.2,2021,North Carolina
Southeast,5382.65,2021,North Carolina
Southeast,10091.25,2021,North Carolina
Southeast,3228.16,2021,North Carolina
Southeast,2475,2021,North Carolina
Southeast,2164.32,2021,North Carolina
Southeast,1854.84,2021,North Carolina
Southeast,2816,2021,North Carolina
Southeast,3598.4,2021,North Carolina
Southeast,3696,2021,North Carolina
Southeast,2359.5,2021,North Carolina
Southeast,1817,2021,North Carolina
Midwest,1464.5,2021,Ohio
Midwest,2300.92,2021,Ohio
Midwest,2529.67,2021,Ohio
Midwest,3243.24,2021,Ohio
Midwest,1530.9,2021,Ohio
Midwest,1314.4,2021,Ohio
Midwest,1223.04,2021,Ohio
Midwest,2048.69,2021,Ohio
Midwest,2186.24,2021,Ohio
Midwest,3357.2,2021,Ohio
Midwest,1522.92,2021,Ohio
Midwest,1067.42,2021,Ohio
Midwest,1224,2021,Ohio
Midwest,1993.74,2021,Ohio
Midwest,3027.7,2021,Ohio
Midwest,4347,2021,Ohio
Midwest,2910.6,2021,Ohio
Midwest,2844.27,2021,Ohio
Midwest,2570.7,2021,Ohio
Midwest,2840.04,2021,Ohio
Midwest,4850.56,2021,Ohio
Midwest,6025.04,2021,Ohio
Midwest,2602.68,2021,Ohio
Midwest,3757.32,2021,Ohio
Midwest,3498.6,2021,Ohio
Midwest,4371,2021,Ohio
Midwest,7777.28,2021,Ohio
Midwest,8255.52,2021,Ohio
Midwest,5132.4,2021,Ohio
Midwest,4499.73,2021,Ohio
Midwest,4350.24,2021,Ohio
Midwest,4179.56,2021,Ohio
Midwest,7868.07,2021,Ohio
Midwest,6954,2021,Ohio
Midwest,5202.6,2021,Ohio
Midwest,4054.5,2021,Ohio
Midwest,3303.78,2021,Ohio
Midwest,3307.5,2021,Ohio
Midwest,5566.86,2021,Ohio
Midwest,6075,2021,Ohio
Midwest,3821.57,2021,Ohio
Midwest,1745.7,2021,Ohio
Midwest,1383.12,2021,Ohio
Midwest,1873.92,2021,Ohio
Midwest,3165.72,2021,Ohio
Midwest,3931.2,2021,Ohio
Midwest,1880.94,2021,Ohio
Midwest,1516.86,2021,Ohio
Midwest,1656.48,2021,Ohio
Midwest,1974.32,2021,Ohio
Midwest,3519.18,2021,Ohio
Midwest,2987.92,2021,Ohio
Midwest,1512,2021,Ohio
Midwest,1856,2021,Ohio
Midwest,3982.5,2021,Ohio
Midwest,5139.12,2021,Ohio
Midwest,7909.12,2021,Ohio
Midwest,8085,2021,Ohio
Midwest,5104.2,2021,Ohio
Midwest,4939.48,2021,Ohio
Midwest,4630.5,2021,Ohio
Midwest,4731.44,2021,Ohio
Midwest,6926.4,2021,Ohio
Midwest,2697.3,2021,Ohio
Midwest,1393.08,2021,Ohio
Midwest,1092,2021,Ohio
Midwest,714,2021,Ohio
Midwest,1124.24,2021,Ohio
Midwest,1618.38,2021,Ohio
Midwest,2779.32,2021,Ohio
Midwest,1013.84,2021,Ohio
Midwest,968.31,2021,Ohio
Southeast,624.24,2021,Kentucky
Southeast,1218.24,2021,Kentucky
Southeast,1551.42,2021,Kentucky
Southeast,3261.96,2021,Kentucky
Southeast,1185.31,2021,Kentucky
Southeast,1241,2021,Kentucky
Southeast,505.44,2021,Kentucky
Southeast,1052.48,2021,Kentucky
Southeast,1392.3,2021,Kentucky
Southeast,2683.45,2021,Kentucky
Southeast,964.32,2021,Kentucky
Southeast,1024.1,2021,Kentucky
Southeast,609,2021,Kentucky
Southeast,806.05,2021,Kentucky
Southeast,1350,2021,Kentucky
Southeast,3898.44,2021,Kentucky
Southeast,1428,2021,Kentucky
Southeast,1146.08,2021,Kentucky
Southeast,779.76,2021,Kentucky
Southeast,888.72,2021,Kentucky
Southeast,2158.83,2021,Kentucky
Southeast,2556,2021,Kentucky
Southeast,1245.09,2021,Kentucky
Southeast,862.4,2021,Kentucky
Southeast,829.4,2021,Kentucky
Southeast,1296.54,2021,Kentucky
Southeast,2731.04,2021,Kentucky
Southeast,4342.8,2021,Kentucky
Southeast,2048.2,2021,Kentucky
Southeast,1363.44,2021,Kentucky
Southeast,1258.74,2021,Kentucky
Southeast,1587,2021,Kentucky
Southeast,3105,2021,Kentucky
Southeast,4148.28,2021,Kentucky
Southeast,1753.57,2021,Kentucky
Southeast,1555.2,2021,Kentucky
Southeast,1425,2021,Kentucky
Southeast,1560.65,2021,Kentucky
Southeast,3304.8,2021,Kentucky
Southeast,3485.28,2021,Kentucky
Southeast,2026.64,2021,Kentucky
Southeast,1136.85,2021,Kentucky
Southeast,881.28,2021,Kentucky
Southeast,1172.18,2021,Kentucky
Southeast,1885.52,2021,Kentucky
Southeast,3672.9,2021,Kentucky
Southeast,1701.5,2021,Kentucky
Southeast,1091.34,2021,Kentucky
Southeast,895.44,2021,Kentucky
Southeast,1064.77,2021,Kentucky
Southeast,2199.5,2021,Kentucky
Southeast,3070.08,2021,Kentucky
Southeast,1319.76,2021,Kentucky
Southeast,1191.87,2021,Kentucky
Southeast,1352,2021,Kentucky
Southeast,1500.96,2021,Kentucky
Southeast,2851.2,2021,Kentucky
Southeast,5127.1,2021,Kentucky
Southeast,2446.08,2021,Kentucky
Southeast,2075.7,2021,Kentucky
Southeast,1765.96,2021,Kentucky
Southeast,1725.84,2021,Kentucky
Southeast,3324.16,2021,Kentucky
Southeast,2959.74,2021,Kentucky
Southeast,1853.1,2021,Kentucky
Southeast,1564.2,2021,Kentucky
Southeast,1231.19,2021,Kentucky
Southeast,2097.6,2021,Kentucky
Southeast,2840.84,2021,Kentucky
Southeast,3276,2021,Kentucky
Southeast,1373.76,2021,Kentucky
Southeast,1227.6,2021,Kentucky
South,1137.5,2021,Mississippi
South,1937.52,2021,Mississippi
South,1800,2021,Mississippi
South,2365.55,2021,Mississippi
South,1128,2021,Mississippi
South,949.76,2021,Mississippi
South,790.4,2021,Mississippi
South,1192.32,2021,Mississippi
South,1830.24,2021,Mississippi
South,2098.98,2021,Mississippi
South,1253.5,2021,Mississippi
South,777.7,2021,Mississippi
South,741,2021,Mississippi
South,1477.44,2021,Mississippi
South,2117.92,2021,Mississippi
South,4161.3,2021,Mississippi
South,2181.15,2021,Mississippi
South,2120.58,2021,Mississippi
South,1699.83,2021,Mississippi
South,2235.32,2021,Mississippi
South,4211.2,2021,Mississippi
South,4804.8,2021,Mississippi
South,2173.75,2021,Mississippi
South,3224.65,2021,Mississippi
South,2515.5,2021,Mississippi
South,3462.75,2021,Mississippi
South,7106.4,2021,Mississippi
South,6537.18,2021,Mississippi
South,3720.6,2021,Mississippi
South,3408,2021,Mississippi
South,3154.56,2021,Mississippi
South,4248,2021,Mississippi
South,6548.96,2021,Mississippi
South,6501.6,2021,Mississippi
South,4032,2021,Mississippi
South,3669.12,2021,Mississippi
South,2595.84,2021,Mississippi
South,2525.4,2021,Mississippi
South,5822.05,2021,Mississippi
South,5152.14,2021,Mississippi
South,2778.3,2021,Mississippi
South,1168.5,2021,Mississippi
South,1045,2021,Mississippi
South,1503.36,2021,Mississippi
South,2579.2,2021,Mississippi
South,3041.28,2021,Mississippi
South,1631.25,2021,Mississippi
South,1270.08,2021,Mississippi
South,1207.5,2021,Mississippi
South,1568,2021,Mississippi
South,2618.88,2021,Mississippi
South,2464.56,2021,Mississippi
South,947.7,2021,Mississippi
South,1678.32,2021,Mississippi
South,3348.54,2021,Mississippi
South,3929.85,2021,Mississippi
South,6553.84,2021,Mississippi
South,6991.76,2021,Mississippi
South,4405.1,2021,Mississippi
South,4364.82,2021,Mississippi
South,3872.96,2021,Mississippi
South,4030,2021,Mississippi
South,6236.64,2021,Mississippi
South,2154.24,2021,Mississippi
South,1473.75,2021,Mississippi
South,835.38,2021,Mississippi
South,785.46,2021,Mississippi
South,1550.4,2021,Mississippi
South,1459.12,2021,Mississippi
South,2313.36,2021,Mississippi
South,1134,2021,Mississippi
South,840,2021,Mississippi
South,630,2021,Arkansas
South,1499.4,2021,Arkansas
South,1179.9,2021,Arkansas
South,1726.74,2021,Arkansas
South,882,2021,Arkansas
South,475.2,2021,Arkansas
South,592.8,2021,Arkansas
South,956.8,2021,Arkansas
South,1248.48,2021,Arkansas
South,2161.08,2021,Arkansas
South,952.56,2021,Arkansas
South,546,2021,Arkansas
South,667.8,2021,Arkansas
South,1296.48,2021,Arkansas
South,1656.48,2021,Arkansas
South,3811.86,2021,Arkansas
South,2147,2021,Arkansas
South,1701.7,2021,Arkansas
South,1405.56,2021,Arkansas
South,1677.9,2021,Arkansas
South,2686.2,2021,Arkansas
South,3654,2021,Arkansas
South,1662.08,2021,Arkansas
South,2134.08,2021,Arkansas
South,1885.52,2021,Arkansas
South,2540.16,2021,Arkansas
South,4665.6,2021,Arkansas
South,5825,2021,Arkansas
South,3109.05,2021,Arkansas
South,2763.18,2021,Arkansas
South,2568.24,2021,Arkansas
South,3207.05,2021,Arkansas
South,5103,2021,Arkansas
South,6237,2021,Arkansas
South,3648,2021,Arkansas
South,3079.44,2021,Arkansas
South,2028,2021,Arkansas
South,2657.76,2021,Arkansas
South,3718,2021,Arkansas
South,4542.72,2021,Arkansas
South,2358.72,2021,Arkansas
South,640.64,2021,Arkansas
South,640.64,2021,Arkansas
South,1081,2021,Arkansas
South,1863.54,2021,Arkansas
South,2025,2021,Arkansas
South,906.3,2021,Arkansas
South,741,2021,Arkansas
South,725.04,2021,Arkansas
South,1053.27,2021,Arkansas
South,1598.48,2021,Arkansas
South,1716,2021,Arkansas
South,658,2021,Arkansas
South,1055.7,2021,Arkansas
South,2779.5,2021,Arkansas
South,2951.13,2021,Arkansas
South,4526.73,2021,Arkansas
South,7480.55,2021,Arkansas
South,3553.2,2021,Arkansas
South,3742.2,2021,Arkansas
South,3488.4,2021,Arkansas
South,3512.32,2021,Arkansas
South,5355,2021,Arkansas
South,2124.24,2021,Arkansas
South,1226.25,2021,Arkansas
South,808.5,2021,Arkansas
South,643.5,2021,Arkansas
South,1320,2021,Arkansas
South,1207.96,2021,Arkansas
South,2109.12,2021,Arkansas
South,846.4,2021,Arkansas
South,682.5,2021,Arkansas
South,474.81,2021,Oklahoma
South,1198.5,2021,Oklahoma
South,899.64,2021,Oklahoma
South,1463,2021,Oklahoma
South,665.76,2021,Oklahoma
South,360,2021,Oklahoma
South,340,2021,Oklahoma
South,783.02,2021,Oklahoma
South,856.98,2021,Oklahoma
South,1933.44,2021,Oklahoma
South,717.6,2021,Oklahoma
South,504.56,2021,Oklahoma
South,429.3,2021,Oklahoma
South,1007,2021,Oklahoma
South,1447.6,2021,Oklahoma
South,3246.48,2021,Oklahoma
South,1526.85,2021,Oklahoma
South,1272.96,2021,Oklahoma
South,1103.3,2021,Oklahoma
South,1451.25,2021,Oklahoma
South,2140.32,2021,Oklahoma
South,3023.28,2021,Oklahoma
South,1306.8,2021,Oklahoma
South,1647.36,2021,Oklahoma
South,1653,2021,Oklahoma
South,2085.39,2021,Oklahoma
South,3478.2,2021,Oklahoma
South,4732,2021,Oklahoma
South,2632.5,2021,Oklahoma
South,2233.44,2021,Oklahoma
South,1847.05,2021,Oklahoma
South,2659.72,2021,Oklahoma
South,4677.48,2021,Oklahoma
South,5397.84,2021,Oklahoma
South,2708.61,2021,Oklahoma
South,2814.83,2021,Oklahoma
South,1693.12,2021,Oklahoma
South,1713.15,2021,Oklahoma
South,3224,2021,Oklahoma
South,3969,2021,Oklahoma
South,1675.8,2021,Oklahoma
South,492.66,2021,Oklahoma
South,449.82,2021,Oklahoma
South,703.8,2021,Oklahoma
South,1324.96,2021,Oklahoma
South,2145.42,2021,Oklahoma
South,769.12,2021,Oklahoma
South,571.2,2021,Oklahoma
South,486.72,2021,Oklahoma
South,696,2021,Oklahoma
South,1451.45,2021,Oklahoma
South,1651.86,2021,Oklahoma
South,513.24,2021,Oklahoma
South,919.08,2021,Oklahoma
South,2067,2021,Oklahoma
South,2678.83,2021,Oklahoma
South,3780,2021,Oklahoma
South,5948.8,2021,Oklahoma
South,3105.9,2021,Oklahoma
South,2777.5,2021,Oklahoma
South,2690.28,2021,Oklahoma
South,2682.72,2021,Oklahoma
South,4182,2021,Oklahoma
South,1679.23,2021,Oklahoma
South,1025.57,2021,Oklahoma
South,591.36,2021,Oklahoma
South,521.36,2021,Oklahoma
South,1029.6,2021,Oklahoma
South,1173,2021,Oklahoma
South,1751.22,2021,Oklahoma
South,747.5,2021,Oklahoma
South,514.5,2021,Oklahoma
Midwest,378,2021,Kansas
Midwest,1044.48,2021,Kansas
Midwest,864.36,2021,Kansas
Midwest,1499.4,2021,Kansas
Midwest,526.87,2021,Kansas
Midwest,310.5,2021,Kansas
Midwest,249.6,2021,Kansas
Midwest,603.52,2021,Kansas
Midwest,747.5,2021,Kansas
Midwest,1620,2021,Kansas
Midwest,696,2021,Kansas
Midwest,420,2021,Kansas
Midwest,299.25,2021,Kansas
Midwest,726.18,2021,Kansas
