Region,Operating Profit,Year
Southeast,2786.4,2021
Southeast,2592,2021
Southeast,3091.6,2021
Southeast,2806.02,2021
Southeast,3470.48,2021
Southeast,2072.7,2021
Southeast,1936,2021
Southeast,2070,2021
Southeast,2545.92,2021
Southeast,3563.37,2021
Southeast,5418.36,2021
Southeast,2918.7,2021
Southeast,3076.32,2021
Southeast,2876.4,2021
Southeast,2821,2021
Southeast,5582.5,2021
Southeast,5809.86,2021
Southeast,3657,2021
Southeast,3264,2021
Southeast,3712,2021
Southeast,3024,2021
Southeast,5790.72,2021
Southeast,3429.9,2021
Southeast,2804.88,2021
Southeast,3036.88,2021
Southeast,4175.01,2021
Southeast,5305.8,2021
Southeast,6995.04,2021
Southeast,3910.92,2021
Southeast,2328.41,2021
Southeast,2509.65,2021
Southeast,4352.67,2021
Southeast,4773.6,2021
Southeast,5072.1,2021
Southeast,3292.8,2021
Southeast,1650.72,2021
Southeast,1632.96,2021
Southeast,3562.08,2021
Southeast,3810.24,2021
Southeast,5323.23,2021
Southeast,2846.48,2021
Southeast,1659.84,2021
Southeast,2089.8,2021
Southeast,4418,2021
Southeast,5135.13,2021
Southeast,7444.8,2021
Southeast,3807,2021
Southeast,3185.7,2021
Southeast,3286.92,2021
Southeast,5194,2021
Southeast,7080,2021
Southeast,7796.88,2021
Southeast,4410,2021
Southeast,3536.28,2021
Southeast,4610.7,2021
Southeast,5440.5,2021
Southeast,10400,2021
Southeast,11559.87,2021
Southeast,7673.4,2021
Southeast,4553.28,2021
Southeast,4411.68,2021
Southeast,6912,2021
Southeast,10467.6,2021
Southeast,11520.84,2021
Southeast,6429.78,2021
Southeast,4620,2021
Southeast,4203.32,2021
Southeast,5278.5,2021
Southeast,9835.64,2021
Southeast,8489.46,2021
Southeast,5137.92,2021
Southeast,2904.72,2021
Southeast,3276,2021
Southeast,3864,2021
Southeast,7238.4,2021
Southeast,7320,2021
Southeast,4368,2021
Southeast,2814.24,2021
Southeast,2886.4,2021
Southeast,4717.44,2021
Southeast,8190,2021
Southeast,7923,2021
Southeast,3722.4,2021
Southeast,3040.1,2021
Southeast,5008.5,2021
Southeast,6079.92,2021
Southeast,9603.72,2021
Southeast,11658,2021
Southeast,5715.9,2021
Southeast,4214,2021
Southeast,5150.7,2021
Southeast,6682.5,2021
Southeast,9302.4,2021
Southeast,3811.5,2021
Southeast,3077,2021
Southeast,2449.44,2021
Southeast,2759.35,2021
Southeast,3013.92,2021
Southeast,4264.96,2021
Southeast,4471,2021
Southeast,3068.16,2021
Southeast,2137.85,2021
Southeast,2059,2021
Southeast,3960,2021
Southeast,3532.2,2021
Southeast,4173.12,2021
Southeast,1957.5,2021
Southeast,1788.28,2021
Southeast,1674,2021
Southeast,2630.7,2021
Southeast,2829.06,2021
Southeast,3834.54,2021
Southeast,2039.8,2021
Southeast,1584,2021
Southeast,1814.4,2021
Southeast,2751,2021
Southeast,3689.28,2021
Southeast,5547.3,2021
Southeast,3516.24,2021
Southeast,3314.09,2021
Southeast,3078,2021
Southeast,3381,2021
Southeast,6418.86,2021
Southeast,6021.4,2021
Southeast,3592.68,2021
Southeast,4289.22,2021
Southeast,4223.31,2021
Southeast,4872.07,2021
Southeast,9286.2,2021
Southeast,8820,2021
Southeast,6496,2021
Southeast,5713.4,2021
Southeast,5383.56,2021
Southeast,5261.62,2021
Southeast,10604.16,2021
Southeast,9957.64,2021
Southeast,5220,2021
Southeast,6010.2,2021
Southeast,4244.24,2021
Southeast,4477.44,2021
Southeast,7983.36,2021
Southeast,6890,2021
Southeast,4434.5,2021
Southeast,2499,2021
Southeast,2100,2021
Southeast,2726.88,2021
Southeast,5077.03,2021
Southeast,5556.6,2021
Southeast,2975.28,2021
Southeast,2601,2021
Southeast,2937.6,2021
Southeast,2941.26,2021
Southeast,5322.24,2021
Southeast,5203,2021
Southeast,2932.8,2021
Southeast,3426.84,2021
Southeast,4572.15,2021
Southeast,5750.64,2021
Southeast,9676.8,2021
Southeast,7964.16,2021
Southeast,4999.5,2021
Southeast,6114.9,2021
Southeast,5821.2,2021
Southeast,5382.65,2021
Southeast,10091.25,2021
Southeast,3228.16,2021
Southeast,2475,2021
Southeast,2164.32,2021
Southeast,1854.84,2021
Southeast,2816,2021
Southeast,3598.4,2021
Southeast,3696,2021
Southeast,2359.5,2021
Southeast,1817,2021
Midwest,1464.5,2021
Midwest,2300.92,2021
Midwest,2529.67,2021
Midwest,3243.24,2021
Midwest,1530.9,2021
Midwest,1314.4,2021
Midwest,1223.04,2021
Midwest,2048.69,2021
Midwest,2186.24,2021
Midwest,3357.2,2021
Midwest,1522.92,2021
Midwest,1067.42,2021
Midwest,1224,2021
Midwest,1993.74,2021
Midwest,3027.7,2021
Midwest,4347,2021
Midwest,2910.6,2021
Midwest,2844.27,2021
Midwest,2570.7,2021
Midwest,2840.04,2021
Midwest,4850.56,2021
Midwest,6025.04,2021
Midwest,2602.68,2021
Midwest,3757.32,2021
Midwest,3498.6,2021
Midwest,4371,2021
Midwest,7777.28,2021
Midwest,8255.52,2021
Midwest,5132.4,2021
Midwest,4499.73,2021
Midwest,4350.24,2021
Midwest,4179.56,2021
Midwest,7868.07,2021
Midwest,6954,2021
Midwest,5202.6,2021
Midwest,4054.5,2021
Midwest,3303.78,2021
Midwest,3307.5,2021
Midwest,5566.86,2021
Midwest,6075,2021
Midwest,3821.57,2021
Midwest,1745.7,2021
Midwest,1383.12,2021
Midwest,1873.92,2021
Midwest,3165.72,2021
Midwest,3931.2,2021
Midwest,1880.94,2021
Midwest,1516.86,2021
Midwest,1656.48,2021
Midwest,1974.32,2021
Midwest,3519.18,2021
Midwest,2987.92,2021
Midwest,1512,2021
Midwest,1856,2021
Midwest,3982.5,2021
Midwest,5139.12,2021
Midwest,7909.12,2021
Midwest,8085,2021
Midwest,5104.2,2021
Midwest,4939.48,2021
Midwest,4630.5,2021
Midwest,4731.44,2021
Midwest,6926.4,2021
Midwest,2697.3,2021
Midwest,1393.08,2021
Midwest,1092,2021
Midwest,714,2021
Midwest,1124.24,2021
Midwest,1618.38,2021
Midwest,2779.32,2021
Midwest,1013.84,2021
Midwest,968.31,2021
Southeast,624.24,2021
Southeast,1218.24,2021
Southeast,1551.42,2021
Southeast,3261.96,2021
Southeast,1185.31,2021
Southeast,1241,2021
Southeast,505.44,2021
Southeast,1052.48,2021
Southeast,1392.3,2021
Southeast,2683.45,2021
Southeast,964.32,2021
Southeast,1024.1,2021
Southeast,609,2021
Southeast,806.05,2021
Southeast,1350,2021
Southeast,3898.44,2021
Southeast,1428,2021
Southeast,1146.08,2021
Southeast,779.76,2021
Southeast,888.72,2021
Southeast,2158.83,2021
Southeast,2556,2021
Southeast,1245.09,2021
Southeast,862.4,2021
Southeast,829.4,2021
Southeast,1296.54,2021
Southeast,2731.04,2021
Southeast,4342.8,2021
Southeast,2048.2,2021
Southeast,1363.44,2021
Southeast,1258.74,2021
Southeast,1587,2021
Southeast,3105,2021
Southeast,4148.28,2021
Southeast,1753.57,2021
Southeast,1555.2,2021
Southeast,1425,2021
Southeast,1560.65,2021
Southeast,3304.8,2021
Southeast,3485.28,2021
Southeast,2026.64,2021
Southeast,1136.85,2021
Southeast,881.28,2021
Southeast,1172.18,2021
Southeast,1885.52,2021
Southeast,3672.9,2021
Southeast,1701.5,2021
Southeast,1091.34,2021
Southeast,895.44,2021
Southeast,1064.77,2021
Southeast,2199.5,2021
Southeast,3070.08,2021
Southeast,1319.76,2021
Southeast,1191.87,2021
Southeast,1352,2021
Southeast,1500.96,2021
Southeast,2851.2,2021
Southeast,5127.1,2021
Southeast,2446.08,2021
Southeast,2075.7,2021
Southeast,1765.96,2021
Southeast,1725.84,2021
Southeast,3324.16,2021
Southeast,2959.74,2021
Southeast,1853.1,2021
Southeast,1564.2,2021
Southeast,1231.19,2021
Southeast,2097.6,2021
Southeast,2840.84,2021
Southeast,3276,2021
Southeast,1373.76,2021
Southeast,1227.6,2021
South,1137.5,2021
South,1937.52,2021
South,1800,2021
South,2365.55,2021
South,1128,2021
South,949.76,2021
South,790.4,2021
South,1192.32,2021
South,1830.24,2021
South,2098.98,2021
South,1253.5,2021
South,777.7,2021
South,741,2021
South,1477.44,2021
South,2117.92,2021
South,4161.3,2021
South,2181.15,2021
South,2120.58,2021
South,1699.83,2021
South,2235.32,2021
South,4211.2,2021
South,4804.8,2021
South,2173.75,2021
South,3224.65,2021
South,2515.5,2021
South,3462.75,2021
South,7106.4,2021
South,6537.18,2021
South,3720.6,2021
South,3408,2021
South,3154.56,2021
South,4248,2021
South,6548.96,2021
South,6501.6,2021
South,4032,2021
South,3669.12,2021
South,2595.84,2021
South,2525.4,2021
South,5822.05,2021
South,5152.14,2021
South,2778.3,2021
South,1168.5,2021
South,1045,2021
South,1503.36,2021
South,2579.2,2021
South,3041.28,2021
South,1631.25,2021
South,1270.08,2021
South,1207.5,2021
South,1568,2021
South,2618.88,2021
South,2464.56,2021
South,947.7,2021
South,1678.32,2021
South,3348.54,2021
South,3929.85,2021
South,6553.84,2021
South,6991.76,2021
South,4405.1,2021
South,4364.82,2021
South,3872.96,2021
South,4030,2021
South,6236.64,2021
South,2154.24,2021
South,1473.75,2021
South,835.38,2021
South,785.46,2021
South,1550.4,2021
South,1459.12,2021
South,2313.36,2021
South,1134,2021
South,840,2021
South,630,2021
South,1499.4,2021
South,1179.9,2021
South,1726.74,2021
South,882,2021
South,475.2,2021
South,592.8,2021
South,956.8,2021
South,1248.48,2021
South,2161.08,2021
South,952.56,2021
South,546,2021
South,667.8,2021
South,1296.48,2021
South,1656.48,2021
South,3811.86,2021
South,2147,2021
South,1701.7,2021
South,1405.56,2021
South,1677.9,2021
South,2686.2,2021
South,3654,2021
South,1662.08,2021
South,2134.08,2021
South,1885.52,2021
South,2540.16,2021
South,4665.6,2021
South,5825,2021
South,3109.05,2021
South,2763.18,2021
South,2568.24,2021
South,3207.05,2021
South,5103,2021
South,6237,2021
South,3648,2021
South,3079.44,2021
South,2028,2021
South,2657.76,2021
South,3718,2021
South,4542.72,2021
South,2358.72,2021
South,640.64,2021
South,640.64,2021
South,1081,2021
South,1863.54,2021
South,2025,2021
South,906.3,2021
South,741,2021
South,725.04,2021
South,1053.27,2021
South,1598.48,2021
South,1716,2021
South,658,2021
South,1055.7,2021
South,2779.5,2021
South,2951.13,2021
South,4526.73,2021
South,7480.55,2021
South,3553.2,2021
South,3742.2,2021
South,3488.4,2021
South,3512.32,2021
South,5355,2021
South,2124.24,2021
South,1226.25,2021
South,808.5,2021
South,643.5,2021
South,1320,2021
South,1207.96,2021
South,2109.12,2021
South,846.4,2021
South,682.5,2021
South,474.81,2021
South,1198.5,2021
South,899.64,2021
South,1463,2021
South,665.76,2021
South,360,2021
South,340,2021
South,783.02,2021
South,856.98,2021
South,1933.44,2021
South,717.6,2021
South,504.56,2021
South,429.3,2021
South,1007,2021
South,1447.6,2021
South,3246.48,2021
South,1526.85,2021
South,1272.96,2021
South,1103.3,2021
South,1451.25,2021
South,2140.32,2021
South,3023.28,2021
South,1306.8,2021
South,1647.36,2021
South,1653,2021
South,2085.39,2021
South,3478.2,2021
South,4732,2021
South,2632.5,2021
South,2233.44,2021
South,1847.05,2021
South,2659.72,2021
South,4677.48,2021
South,5397.84,2021
South,2708.61,2021
South,2814.83,2021
South,1693.12,2021
South,1713.15,2021
South,3224,2021
South,3969,2021
South,1675.8,2021
South,492.66,2021
South,449.82,2021
South,703.8,2021
South,1324.96,2021
South,2145.42,2021
South,769.12,2021
South,571.2,2021
South,486.72,2021
South,696,2021
South,1451.45,2021
South,1651.86,2021
South,513.24,2021
South,919.08,2021
South,2067,2021
South,2678.83,2021
South,3780,2021
South,5948.8,2021
South,3105.9,2021
South,2777.5,2021
South,2690.28,2021
South,2682.72,2021
South,4182,2021
South,1679.23,2021
South,1025.57,2021
South,591.36,2021
South,521.36,2021
South,1029.6,2021
South,1173,2021
South,1751.22,2021
South,747.5,2021
South,514.5,2021
Midwest,378,2021
Midwest,1044.48,2021
Midwest,864.36,2021
Midwest,1499.4,2021
Midwest,526.87,2021
Midwest,310.5,2021
Midwest,249.6,2021
Midwest,603.52,2021
Midwest,747.5,2021
Midwest,1620,2021
Midwest,696,2021
Midwest,420,2021
Midwest,299.25,2021
Midwest,726.18,2021
Midwest,1151.01,2021
Midwest,2316.6,2021
Midwest,1441.44,2021
Midwest,1019.2,2021
Midwest,928,2021
Midwest,1204,2021
Midwest,1776.6,2021
Midwest,2664,2021
Midwest,1443.84,2021
Midwest,1378.62,2021
Midwest,1368,2021
Midwest,2151.36,2021
Midwest,3325.14,2021
Midwest,4641,2021
Midwest,2915.5,2021
Midwest,1970.64,2021
Midwest,1580.25,2021
Midwest,2344.16,2021
Midwest,4116,2021
Midwest,5292,2021
Midwest,2547.45,2021
Midwest,2397,2021
Midwest,1631.7,2021
Midwest,1621.5,2021
Midwest,2938,2021
Midwest,3877.5,2021
Midwest,1556.1,2021
Midwest,528.75,2021
Midwest,427.7,2021
Midwest,717.36,2021
Midwest,1335.74,2021
Midwest,1934.3,2021
Midwest,742.9,2021
Midwest,535.8,2021
Midwest,428.64,2021
Midwest,653.66,2021
Midwest,1209.6,2021
Midwest,1318.82,2021
Midwest,504,2021
Midwest,632.5,2021
Midwest,2151.36,2021
Midwest,2189.6,2021
Midwest,2955.04,2021
Midwest,4950,2021
Midwest,3540,2021
Midwest,2534.6,2021
Midwest,2389.5,2021
Midwest,2592,2021
Midwest,3503.36,2021
Midwest,2569.56,2021
Midwest,1184,2021
Midwest,986.04,2021
Midwest,489.6,2021
Midwest,992.64,2021
Midwest,1465.2,2021
Midwest,2923,2021
Midwest,806.52,2021
Midwest,735.73,2021
Midwest,363,2021
Midwest,993.6,2021
Midwest,1408,2021
Midwest,2369.64,2021
Midwest,777,2021
Midwest,669.06,2021
Midwest,333.96,2021
Midwest,728.5,2021
Midwest,1156.99,2021
Midwest,1975.24,2021
Midwest,671.58,2021
Midwest,522,2021
Midwest,292.4,2021
Midwest,747.04,2021
Midwest,1551.84,2021
Midwest,3789.14,2021
Midwest,1215,2021
Midwest,830.76,2021
Midwest,503.1,2021
Midwest,969,2021
Midwest,2011.44,2021
Midwest,2546.1,2021
Midwest,1092,2021
Midwest,743.04,2021
Midwest,705.6,2021
Midwest,940.95,2021
Midwest,2491,2021
Midwest,3329.48,2021
Midwest,1603.8,2021
Midwest,947.94,2021
Midwest,718.96,2021
Midwest,1172.08,2021
Midwest,2640.46,2021
Midwest,3081.12,2021
Midwest,1474.2,2021
Midwest,936,2021
Midwest,947.72,2021
Midwest,994.52,2021
Midwest,2332,2021
Midwest,2608.2,2021
Midwest,1248,2021
Midwest,678.4,2021
Midwest,530.4,2021
Midwest,861,2021
Midwest,1495,2021
Midwest,2583.36,2021
Midwest,1291.5,2021
Midwest,722.4,2021
Midwest,696.6,2021
Midwest,964.44,2021
Midwest,2117.5,2021
Midwest,2700.88,2021
Midwest,1059.03,2021
Midwest,1078.44,2021
Midwest,832.48,2021
Midwest,1221.3,2021
Midwest,1982.5,2021
Midwest,3735.2,2021
Midwest,1451.25,2021
Midwest,1379.7,2021
Midwest,1012.5,2021
Midwest,1260,2021
Midwest,2496,2021
Midwest,1900.8,2021
Midwest,1041.92,2021
Midwest,740,2021
Midwest,415.8,2021
Midwest,1032.43,2021
Midwest,1211.76,2021
Midwest,2325.6,2021
Midwest,745.62,2021
Midwest,685.44,2021
Midwest,391.5,2021
Midwest,1049.58,2021
Midwest,809.37,2021
Midwest,1826.42,2021
Midwest,657.72,2021
Midwest,446.88,2021
Midwest,231,2021
Midwest,648,2021
Midwest,917.28,2021
Midwest,1550.36,2021
Midwest,529.76,2021
Midwest,327.18,2021
Midwest,227.04,2021
Midwest,835.2,2021
Midwest,1765.96,2021
Midwest,3405.6,2021
Midwest,974.16,2021
Midwest,811.41,2021
Midwest,411.84,2021
Midwest,684.48,2021
Midwest,1989,2021
Midwest,2025,2021
Midwest,894.4,2021
Midwest,648,2021
Midwest,621.18,2021
Midwest,821.56,2021
Midwest,2506.14,2021
Midwest,3763.2,2021
Midwest,1589.28,2021
Midwest,873.2,2021
Midwest,866.02,2021
Midwest,1352.4,2021
Midwest,2857.68,2021
Midwest,3313.38,2021
Midwest,1512,2021
Midwest,955.71,2021
Midwest,810.16,2021
Midwest,931.04,2021
Midwest,2718.9,2021
Midwest,2394,2021
Midwest,1052.64,2021
Midwest,605.88,2021
Midwest,505.12,2021
Midwest,740.88,2021
Midwest,1524.6,2021
Midwest,2671.48,2021
Midwest,1077.48,2021
Midwest,669.24,2021
Midwest,501.6,2021
Midwest,719.1,2021
Midwest,2050.57,2021
Midwest,2940,2021
Midwest,1182.6,2021
Midwest,909.48,2021
Midwest,788.19,2021
Midwest,1089,2021
Midwest,1989,2021
Midwest,3795,2021
Midwest,1552.5,2021
Midwest,1576.8,2021
Midwest,1040.58,2021
Midwest,1409.4,2021
Midwest,2604.42,2021
Midwest,1372.95,2021
Midwest,933.8,2021
Midwest,581.4,2021
Midwest,280.8,2021
Midwest,1005.48,2021
Midwest,1092,2021
Midwest,1786.4,2021
Midwest,579.6,2021
Midwest,436.24,2021
Midwest,253,2021
Midwest,938.6,2021
Midwest,514.08,2021
Midwest,1033.6,2021
Midwest,401.85,2021
Midwest,234,2021
Midwest,164.64,2021
Midwest,698.88,2021
Midwest,720.8,2021
Midwest,1116,2021
Midwest,432.18,2021
Midwest,233.2,2021
Midwest,189,2021
Midwest,1140.7,2021
Midwest,1506.96,2021
Midwest,3495.24,2021
Midwest,1072.26,2021
Midwest,730.62,2021
Midwest,493.68,2021
Midwest,1173.9,2021
Midwest,1650.48,2021
Midwest,1841.28,2021
Midwest,1034.88,2021
Midwest,517.5,2021
Midwest,464.64,2021
Midwest,957.44,2021
Midwest,2297.55,2021
Midwest,2975.28,2021
Midwest,1875.72,2021
Midwest,1077.12,2021
Midwest,712.99,2021
Midwest,1656,2021
Midwest,2397,2021
Midwest,2695.98,2021
Midwest,1506.96,2021
Midwest,1022.97,2021
Midwest,819.18,2021
Midwest,1468.8,2021
Midwest,2856.7,2021
Midwest,1808.8,2021
Midwest,977.13,2021
Midwest,470.4,2021
Midwest,393.3,2021
Midwest,933.3,2021
Midwest,1098,2021
Midwest,1974.56,2021
Midwest,1104,2021
Midwest,543.66,2021
Midwest,442.68,2021
Midwest,1021.44,2021
Midwest,1895.81,2021
Midwest,2020.48,2021
Midwest,1128.96,2021
Midwest,802.56,2021
Midwest,724.88,2021
Midwest,1617,2021
Midwest,2208.96,2021
Midwest,3333.96,2021
Midwest,2010.19,2021
Midwest,1638.42,2021
Midwest,1285.27,2021
Midwest,2123.41,2021
Midwest,2855.6,2021
Midwest,1587.6,2021
Midwest,933.8,2021
Midwest,479.7,2021
Midwest,300.15,2021
Midwest,1060.2,2021
Midwest,1124.2,2021
Midwest,1664.6,2021
Midwest,554.19,2021
Midwest,516,2021
Midwest,197.8,2021
Midwest,880.84,2021
Midwest,464.1,2021
Midwest,1098.39,2021
Midwest,418,2021
Midwest,233.64,2021
Midwest,114.8,2021
Midwest,601.46,2021
Midwest,612.36,2021
Midwest,900.36,2021
Midwest,358.8,2021
Midwest,158.67,2021
Midwest,135.3,2021
Midwest,886.6,2021
Midwest,1643.95,2021
Midwest,3186.52,2021
Midwest,955.5,2021
Midwest,727.65,2021
Midwest,535.04,2021
Midwest,1422.52,2021
Midwest,2157.3,2021
Midwest,2252.8,2021
Midwest,1190.7,2021
Midwest,549.12,2021
Midwest,462.48,2021
Midwest,938.4,2021
Midwest,2748.9,2021
Midwest,2816.1,2021
Midwest,1790.46,2021
Midwest,996.74,2021
Midwest,813.96,2021
Midwest,1488,2021
Midwest,2639.52,2021
Midwest,3052.56,2021
Midwest,1697.64,2021
Midwest,873.6,2021
Midwest,877.5,2021
Midwest,1435.2,2021
Midwest,2705.04,2021
Midwest,1934.79,2021
Midwest,848.25,2021
Midwest,475.2,2021
Midwest,351.9,2021
Midwest,707.85,2021
Midwest,988,2021
Midwest,2040.78,2021
Midwest,1077.12,2021
Midwest,482.46,2021
Midwest,432.96,2021
Midwest,914.76,2021
Midwest,1524.9,2021
Midwest,1833.52,2021
Midwest,1173.12,2021
Midwest,956.34,2021
Midwest,965.25,2021
Midwest,2013.76,2021
Midwest,2333.25,2021
Midwest,3281.64,2021
Midwest,2349.06,2021
Midwest,1722.6,2021
Midwest,1576.8,2021
Midwest,2496.6,2021
Midwest,2699.84,2021
Midwest,2329.6,2021
Midwest,1272.96,2021
Midwest,939.6,2021
Midwest,591.36,2021
Midwest,1046.32,2021
Midwest,1344,2021
Midwest,2992,2021
Midwest,901.68,2021
Midwest,876,2021
Midwest,490.68,2021
Midwest,1046.32,2021
Midwest,726.75,2021
Midwest,1771.23,2021
Midwest,771.65,2021
Midwest,504,2021
Midwest,265.05,2021
Midwest,605.44,2021
Midwest,923.52,2021
Midwest,1581.25,2021
Midwest,645.84,2021
Midwest,364,2021
Midwest,328.32,2021
Midwest,1207.8,2021
Midwest,1861.2,2021
Midwest,4428,2021
Midwest,1485.55,2021
Midwest,894.88,2021
Midwest,816.34,2021
Midwest,1148.4,2021
Midwest,2507.96,2021
Midwest,3069,2021
Midwest,1594.24,2021
Midwest,607.5,2021
Midwest,626.98,2021
Midwest,858.6,2021
Midwest,2598.96,2021
Midwest,4027.47,2021
Midwest,2058,2021
Midwest,1285.2,2021
Midwest,967.26,2021
Midwest,1071,2021
Midwest,2781.54,2021
Midwest,3929.2,2021
Midwest,1926.18,2021
Midwest,973.84,2021
Midwest,1071.6,2021
Midwest,1120.95,2021
Midwest,2604.42,2021
Midwest,2370.06,2021
Midwest,1073,2021
Midwest,529.69,2021
Midwest,462.48,2021
Midwest,554.4,2021
Midwest,1272.96,2021
Midwest,2520.68,2021
Midwest,1144,2021
Midwest,571.52,2021
Midwest,667.92,2021
Midwest,685.52,2021
Midwest,2111.52,2021
Midwest,2571.93,2021
Midwest,1778.7,2021
Midwest,1244.16,2021
Midwest,1411,2021
Midwest,1650,2021
Midwest,2997.54,2021
Midwest,4437,2021
Midwest,2910.6,2021
Midwest,2366.7,2021
Midwest,1957.5,2021
Midwest,1950.48,2021
Midwest,3720,2021
Midwest,2080,2021
Midwest,1320,2021
Midwest,1196.25,2021
Midwest,704.7,2021
Midwest,1129.14,2021
Midwest,1275,2021
Midwest,2655.18,2021
Midwest,1045,2021
Midwest,1032.75,2021
Northeast,882.98,2021
Northeast,1653.6,2021
Northeast,1360.8,2021
Northeast,2356.2,2021
Northeast,1006.02,2021
Northeast,933.66,2021
Northeast,597.31,2021
Northeast,1091.5,2021
Northeast,1268.46,2021
Northeast,1969.11,2021
Northeast,1155,2021
Northeast,697.68,2021
Northeast,611,2021
Northeast,1848,2021
Northeast,2253.18,2021
Northeast,5398.64,2021
Northeast,1641.69,2021
Northeast,1355.2,2021
Northeast,907.5,2021
Northeast,1542.24,2021
Northeast,2717,2021
Northeast,3354,2021
Northeast,2201.5,2021
Northeast,1443.42,2021
Northeast,1184.04,2021
Northeast,1668.7,2021
Northeast,3528.2,2021
Northeast,5205.2,2021
Northeast,3074,2021
Northeast,2545.06,2021
Northeast,1884.96,2021
Northeast,2536.92,2021
Northeast,4524.66,2021
Northeast,3133.52,2021
Northeast,2079,2021
Northeast,1719.12,2021
Northeast,1321.92,2021
Northeast,1799.28,2021
Northeast,3353.4,2021
Northeast,2670.36,2021
Northeast,1398.67,2021
Northeast,881.28,2021
Northeast,678.5,2021
Northeast,1015.04,2021
Northeast,1377,2021
Northeast,2546.1,2021
Northeast,1331.2,2021
Northeast,769.56,2021
Northeast,797.12,2021
Northeast,1195.15,2021
Northeast,1974,2021
Northeast,2676.96,2021
Northeast,1661.55,2021
Northeast,1232,2021
Northeast,1901.9,2021
Northeast,2563.08,2021
